id,question,audio_clip,option_1,option_2,option_3,option_4,answer_index,audio_length
0ed19628-45ff-42d1-bd37-32f9f4fb4f5e,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/034040.mp3,At-Talaq,Al-Jumu'a,Saba',Yusuf,3,
5a8366e2-bf2d-447a-aeb0-f81d4459a822,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/053038.mp3,An-Nas,Al-Jinn,At-Tawbah,An-Najm,4,
cca09ea4-042e-4d0d-a635-fcf19f727c41,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/045035.mp3,Al-Jumu'a,Al-Jathiya,Al-Ikhlas,At-Tin,2,
a44e7928-6320-4554-ae48-b0e747dfcdef,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/032011.mp3,Al-Hijr,Al-Burooj,Yusuf,As-Sajda,4,
70cea90a-4774-4926-9d9a-49e64862a24c,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/057008.mp3,An-Naml,Al-Mutaffifin,Al-Hadid,At-Tawbah,3,
ffb2ffcf-9405-41e0-88cf-1f9cfb24e183,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/037110.mp3,Al-An'am,Al-Jumu'a,Al-Masad,As-Saffat,4,
c9518adb-1ecd-4484-b8bf-7fd0f5dc015a,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/032008.mp3,As-Sajda,Az-Zalzala,Ar-Ra'd,Saba',1,
5083215a-bd46-4d18-b631-51602b4e6111,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/033034.mp3,Al-Burooj,Al-Isra,Al-Ahzab,Al-Anbiya,3,
61843ab7-b9de-45e0-8c3f-b1fe71d010fc,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/042014.mp3,Ash-Shura,Al-Ma'un,At-Tur,At-Talaq,1,
c1b67202-0d5d-442f-b330-a36cb1631594,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/056081.mp3,Al-Waqi'a,Al-An'am,An-Nazi'at,Al-Asr,1,
0c5bc36f-325b-4e99-8415-48323b85cc97,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/031004.mp3,Al-Mumtahina,An-Nas,Al-Muzzammil,Luqman,4,
59d2710d-5eab-410a-ad53-580e0bb119d3,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/038080.mp3,Al-Ma'idah,Al-Ghashiya,Al-Hashr,Sad,4,
2a801a75-a0f0-4a50-806b-0ead3957aabc,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/034041.mp3,Saba',An-Naba,Al-Humaza,Al-Hujurat,1,
ce5f0efd-0366-4fef-9a0d-7a8fffadf784,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/045034.mp3,Quraish,Al-Mursalat,Al-Haqqah,Al-Jathiya,4,
d326d205-e169-42a2-9e3c-f7a5559b49aa,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/036052.mp3,Al-Furqan,Al-Qadr,Hud,Ya-Sin,4,
4aa3bab7-3261-439e-9b1b-84302153e282,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/029051.mp3,Ta-Ha,Al-'Adiyat,Al-Infitar,Al-Ankabut,4,
8491f0ff-adbc-4bea-8c79-7e2feef0193b,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/032027.mp3,Fussilat,As-Sajda,Al-Baqarah,An-Nasr,2,
6e0f6029-c11e-415a-99a5-63d33ba70751,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/040011.mp3,Al-Kahf,Ya-Sin,Ghafir,At-Talaq,3,
4cd549a3-ec14-4275-b56d-c52aa664d166,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/052026.mp3,Al-Fil,At-Tur,Nuh,Al-Anbiya,2,
21635a2a-c30c-4632-b63b-1cf323320c29,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/052040.mp3,At-Takwir,At-Tur,Al-Hadid,Maryam,2,
6608ded5-a3cf-45f9-9e69-425f72fc6b09,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/037054.mp3,Al-Isra,Al-Hijr,Luqman,As-Saffat,4,
babc40e3-3458-4f35-9711-68ab74c94d76,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/031001.mp3,Luqman,Al-Humaza,Ash-Shu'ara,An-Nahl,1,
2329ea3f-7291-406d-86ff-c1ddb0c3cfe5,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/053052.mp3,An-Najm,Al-Ghashiya,Al-Anfal,Al-Mulk,1,
c4fd80ca-b04d-4b14-bf32-54e8794f0aa4,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/048023.mp3,Al-Hijr,An-Nazi'at,Al-Fath,Al-Fatiha,3,
69f8dd17-c32f-406f-959f-94ee789ea977,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/032014.mp3,Yunus,Aal-E-Imran,As-Sajda,At-Takathur,3,
abca863a-f462-433d-a375-dd51036c757d,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/042037.mp3,Az-Zukhruf,Ash-Shura,Hud,Luqman,2,
4b0f4abf-0851-4433-aa24-67698eb8bd2f,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/035020.mp3,Fatir,Al-Anfal,Fussilat,Al-Jathiya,1,
a66a32f5-5dcf-4643-93f5-d4e42e291042,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/040018.mp3,Al-Ahqaf,Al-Hashr,Ar-Rum,Ghafir,4,
4e934a6a-119c-4751-88a3-69337b840917,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/042037.mp3,Ash-Shura,Al-Furqan,Luqman,Al-Ahqaf,1,
e3804339-aee7-4b04-b1a4-67016e20f825,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/048017.mp3,Adh-Dhariyat,Al-Fath,Al-Fatiha,At-Tawbah,2,
418b5b22-0d98-40ac-b2f9-33a2a694faae,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/057003.mp3,Az-Zukhruf,At-Tur,Al-Ikhlas,Al-Hadid,4,
40513c1f-24ca-4138-b505-2ab81e4b1de4,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/056092.mp3,Al-Waqi'a,Al-Masad,Sad,Al-Burooj,1,
907d1e71-572a-4ee3-9d6b-85338d6580b9,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/053011.mp3,Al-Mujadila,An-Nasr,Al-Haqqah,An-Najm,4,
5a2c54e1-d2b8-4089-b6f3-f8c9823d7eed,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/057029.mp3,Ya-Sin,Al-Hadid,Al-Ma'un,Al-Qiyama,2,
a5ad050d-ee9b-406e-a79b-cc722b917d18,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/054036.mp3,Al-Ahqaf,Al-Qamar,Al-Hadid,Al-Qalam,2,
d6d1df9f-d75b-483a-b733-6bb6d028af43,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/043032.mp3,Al-Infitar,Al-Jathiya,As-Saff,Az-Zukhruf,4,
2ad6dab5-d8b5-452b-ad70-0e5fa20804be,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/051053.mp3,Fatir,Ash-Sharh,Al-Qalam,Adh-Dhariyat,4,
b429daf8-debb-46d1-b976-a10bf92a3cf4,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/046006.mp3,As-Sajda,Al-Ahqaf,Al-Muddathir,Al-Kahf,2,
377e6ec5-b124-457a-b776-decb45d4f96b,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/052010.mp3,Al-Burooj,Ash-Shura,Al-Ankabut,At-Tur,4,
8d103a3f-7276-403c-8977-7628252e6852,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/054034.mp3,Al-An'am,Luqman,Al-Qamar,As-Sajda,3,
e59202e3-14ed-4a87-af72-34b6edb5742a,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/057011.mp3,Sad,Ash-Shura,Al-Mulk,Al-Hadid,4,
d1904f5b-4690-407d-897c-65dacbc9759f,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/038005.mp3,As-Saff,Al-Hadid,Sad,Adh-Dhariyat,3,
aba813cb-93ac-48a7-9c4f-e27fdc4b1417,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/050024.mp3,Al-Jinn,Ash-Shu'ara,Qaf,Al-Mutaffifin,3,
c6ffaa2c-6eb0-4274-bde9-bbf0ae502595,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/054005.mp3,Al-Asr,Al-Qamar,Al-Fath,Al-Burooj,2,
f8937f93-44e7-4518-8424-cd00c2dde6a9,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/043003.mp3,Sad,Yunus,As-Saffat,Az-Zukhruf,4,
8a8c55ed-29a5-4a80-aced-479597815de2,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/030045.mp3,As-Saff,Ar-Rum,Al-Hajj,Az-Zalzala,2,
efa5ba0a-4b1c-4490-9986-f6d2a2799f52,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/043015.mp3,Al-Qadr,Ad-Dukhan,Al-Asr,Az-Zukhruf,4,
915ef1d5-6f47-4129-8313-40f56b34abcb,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/054013.mp3,Al-Qamar,Ar-Ra'd,Al-Ma'idah,Al-Fil,1,
f7e72d8d-554d-423f-922e-b27494e93194,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/054009.mp3,Ash-Shura,At-Tariq,Al-Mursalat,Al-Qamar,4,
98dd6061-b921-42ef-af9a-17c80c1651ef,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/039008.mp3,Az-Zumar,Al-Jumu'a,Yunus,Al-A'raf,1,
a897b0ea-2cbd-4766-be94-4025f06dc522,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/049006.mp3,Al-Qadr,Al-Hujurat,Al-An'am,Ash-Shams,2,
b80dafe4-0bbb-499e-ba96-0ac61c0b91f1,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/054044.mp3,Al-Ma'un,At-Takathur,Al-Jathiya,Al-Qamar,4,
79520521-4688-4047-b340-a9d45d2af29b,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/037161.mp3,Al-An'am,Al-Fajr,At-Taghabun,As-Saffat,4,
23c5da3a-243a-48a9-af9a-6ae0844ebfda,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/033040.mp3,Ash-Sharh,Al-Ahzab,Al-'Adiyat,Luqman,2,
10b096a2-bfc1-4f5f-867f-506ecd461c04,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/048006.mp3,Al-Qari'a,Al-Mursalat,As-Sajda,Al-Fath,4,
29b4d98f-855a-47e1-95e8-c1bf3121ebd9,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/048012.mp3,Al-Fath,An-Nisa',Ar-Ra'd,Al-Muzzammil,1,
d1a11276-47ba-407e-b4ce-8c8db4ac31a0,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/029066.mp3,Al-Anbiya,Al-'Alaq,Al-Ankabut,Al-Haqqah,3,
d7f258cb-5f63-43c1-956d-528f59e01083,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/054036.mp3,An-Nahl,Al-Bayyina,As-Sajda,Al-Qamar,4,
44d82dea-d4d4-424e-8584-e55963704b0c,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/032012.mp3,Al-Anbiya,As-Sajda,Al-Lail,Al-Masad,2,
ee8a03d1-5868-4bf8-a65b-6ea703e2b348,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/052023.mp3,Al-Ma'arij,Al-Fath,At-Tur,Al-Baqarah,3,
daaebfbf-1799-47e1-be45-e75ac5559884,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/050032.mp3,Qaf,Al-Masad,Fussilat,Al-Fath,1,
0e7494e0-180b-47e3-9189-0a82d3ecf200,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/057024.mp3,Al-Hadid,Al-Ikhlas,At-Taghabun,Al-Kawthar,1,
43b0da97-b8da-43de-ae7c-a877d15d15e4,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/043079.mp3,Al-'Alaq,Al-Hajj,Az-Zukhruf,Al-Fil,3,
63423898-bbb0-46f8-9746-c3f520c24d57,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/053009.mp3,An-Najm,Al-Qalam,Al-Qasas,Ad-Duhaa,1,
e9f9889a-12c5-4eb9-ad89-bc957746dce4,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/044017.mp3,Al-Muddathir,Al-Haqqah,Al-Insan,Ad-Dukhan,4,
66becef3-7d80-45ee-bcb9-0908ac17fb5f,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/039057.mp3,Ash-Shu'ara,Al-Muddathir,Az-Zumar,Al-Anbiya,3,
1dbeb7c7-ceed-4b6a-bc76-30fb80df2856,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/039038.mp3,Az-Zumar,An-Nahl,Al-Ma'un,Al-Hajj,1,
085e6d95-a678-456b-bf9b-88349aa4e786,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/055067.mp3,At-Tahrim,Al-Hadid,Al-Masad,Ar-Rahman,4,
84cfb0fa-b70c-4096-8c16-29db6b74781b,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/054051.mp3,At-Tur,As-Sajda,Al-Qamar,Al-A'raf,3,
4f64948c-f592-4041-a107-936c0a6a828f,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/042003.mp3,Al-Muzzammil,Ash-Shura,Ar-Rum,Ash-Shu'ara,2,
97cbab5d-7d83-486f-b7aa-c4dd0f7c23f1,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/053033.mp3,Adh-Dhariyat,An-Najm,Al-Qari'a,Ghafir,2,
c1930677-9ea2-4116-bf04-e2babb830fe9,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/057006.mp3,Al-Hadid,An-Nahl,An-Nur,Al-Humaza,1,
59b44f63-9bc9-42e1-a151-ac30d8eea233,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/033050.mp3,Al-Kawthar,Al-Qadr,Al-Ahzab,Al-Mujadila,3,
1e06cbc3-bd7a-49d7-8f67-5c7bad63cef1,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/039008.mp3,Al-Fajr,Az-Zumar,Aal-E-Imran,As-Sajda,2,
9906fd0b-b4d3-4b47-ab6d-b4ea8233e04b,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/047013.mp3,Al-Mumtahina,Al-Isra,At-Tawbah,Muhammad,4,
9fcebedb-cc7e-45a4-9a5b-006e5b1d109f,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/051009.mp3,Adh-Dhariyat,Al-'Alaq,Al-Kafirun,Fussilat,1,
b3d8f311-4ecd-4fa0-8301-d901fdb3ede6,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/032004.mp3,Al-Asr,As-Sajda,Al-Ma'arij,Maryam,2,
34c70c2d-d8a1-4dc3-b416-87f099abc0b7,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/039036.mp3,Abasa,Ad-Dukhan,Al-Qadr,Az-Zumar,4,
7c894408-8d18-41e7-994c-d4048e6447d8,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/057025.mp3,Al-Kahf,At-Tur,Al-Waqi'a,Al-Hadid,4,
36932c48-6208-44f4-b76f-14e9fe8c03f4,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/055038.mp3,An-Nahl,Al-An'am,Ar-Rahman,Al-Mu'minun,3,
5dc47cc6-db5a-483c-9669-6e243787d89e,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/032003.mp3,Al-Qari'a,Al-Kawthar,Al-Ma'un,As-Sajda,4,
911379de-5b58-47ef-8232-4dede1260cf7,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/046011.mp3,Al-Ahqaf,Al-Jinn,At-Talaq,Al-Qamar,1,
f1128cc2-b968-4cc5-b6e4-e04a7be0916e,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/032019.mp3,As-Sajda,At-Tur,An-Naml,Al-Qiyama,1,
8ae208cc-1bd3-4ca2-8a38-895df1de220a,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/051048.mp3,Al-Hajj,Al-An'am,Al-Munafiqoon,Adh-Dhariyat,4,
a2f30d9d-247a-4440-9115-ae7acb250f2d,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/054016.mp3,Al-Qamar,Ash-Shura,Al-Qalam,Al-A'la,1,
d1847f1b-068b-4c7f-b19b-6f79d6f8ddd5,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/041033.mp3,Fussilat,At-Tawbah,Al-Ma'idah,Al-Hadid,1,
a3dc65db-98c5-4281-894e-973bfeb349fc,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/053037.mp3,Muhammad,Al-A'raf,Al-Asr,An-Najm,4,
21259148-c1ee-4b4e-b8c4-c905931c0423,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/042033.mp3,Al-Jathiya,Ash-Shura,Maryam,Yunus,2,
0c8d5263-c81c-4637-a321-5893a3ef8a4d,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/036079.mp3,Ya-Sin,Al-Anbiya,Yusuf,At-Tariq,1,
a265599f-c919-4558-91ad-88e2e0e17266,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/041034.mp3,Al-Humaza,Al-Fath,Fussilat,Al-Burooj,3,
82929ac1-21a8-4f7b-96fe-1a8720c1a7e0,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/038010.mp3,Al-Kawthar,Al-Fajr,Sad,Al-Munafiqoon,3,
33c253f2-ef3c-42ba-b2d1-271a30fc7e90,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/052003.mp3,Al-Ahqaf,Al-Hajj,At-Tur,At-Talaq,3,
da570a19-b46c-474d-9e60-0584b7a6fd76,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/050032.mp3,Qaf,Ad-Dukhan,Quraish,Abasa,1,
5c701592-c6fa-4f58-9da2-25212e9e389a,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/039020.mp3,Yunus,At-Takwir,Az-Zumar,Qaf,3,
95e9861a-48d4-4a0d-984b-69ad83c929dd,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/034029.mp3,Yunus,Al-Fil,Saba',Luqman,3,
34d91387-4f66-4fcf-97d2-86a25efdff82,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/029055.mp3,Al-Falaq,Al-Ankabut,Ta-Ha,As-Sajda,2,
6532129d-67e7-4967-98b4-9d24fce72343,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/030009.mp3,Al-Ikhlas,Al-Qadr,Ar-Rum,At-Taghabun,3,
8ec838dc-54c3-4a92-82d2-5195e397a6b4,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/049016.mp3,Al-Hujurat,At-Tahrim,Al-Ma'un,An-Nazi'at,1,
2abdac93-bf42-4868-9dca-61ae5a6199f4,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/041008.mp3,Al-Mursalat,Al-Mutaffifin,Fussilat,Al-A'la,3,
7a356dd8-8f19-4876-b3c1-1090346602d8,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/048009.mp3,Hud,An-Nasr,Ash-Shu'ara,Al-Fath,4,
03a2f2e7-9a84-4e71-b871-28442f810e4a,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/050043.mp3,Qaf,An-Nas,At-Tur,Hud,1,
a4069114-d5cd-4f0a-89fa-28ab03b9db4a,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/032017.mp3,Sad,Al-Mujadila,As-Sajda,Al-Qalam,3,
6fe0a8d7-0c20-4d0c-a622-f3307d7be4cb,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/035032.mp3,Fatir,At-Tur,Al-Kafirun,Al-Ankabut,1,
47cb7759-2de1-4837-9b29-9f12018445bd,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/048003.mp3,Al-'Adiyat,Al-Lail,Al-Ghashiya,Al-Fath,4,
d0c81b95-9847-4a0b-b428-63ac4a306c75,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/046015.mp3,Al-Hujurat,Al-A'la,As-Saff,Al-Ahqaf,4,
3d317cd5-d26f-4d0e-9019-917b8665f63f,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/033055.mp3,Al-Ahzab,As-Saff,Al-Asr,An-Nisa',1,
4b0514fb-bd7b-41ac-a8e4-83f20aef061b,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/043074.mp3,Fussilat,Quraish,Az-Zukhruf,Al-Qalam,3,
9bd8e7fd-291e-429d-acbd-6b095fc90028,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/032014.mp3,Al-Mumtahina,Al-Jinn,As-Sajda,Al-An'am,3,
9929619a-e2d7-48cc-abe5-5d07cf5db3ae,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/041014.mp3,Al-Ikhlas,Al-Jathiya,Az-Zukhruf,Fussilat,4,
78d131d7-e05a-40f8-b176-c752e605daa6,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/048027.mp3,Al-Asr,Al-Fath,Al-Furqan,Ash-Sharh,2,
058d7f75-da33-43fb-b080-c93bc347ec23,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/051034.mp3,At-Tahrim,Yunus,At-Takathur,Adh-Dhariyat,4,
93a72b43-d289-4e9b-9a39-6b93d6f04280,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/056053.mp3,Ar-Rahman,Al-Muddathir,Al-Waqi'a,Al-Fil,3,
b7e60513-d7cd-4774-82fb-c612ba903047,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/056087.mp3,Al-Fajr,Al-Waqi'a,Al-Masad,An-Naba,2,
6b64c002-18ad-46c9-a100-88b74d3d6d02,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/039018.mp3,Al-Qari'a,Az-Zumar,Yusuf,At-Tariq,2,
62ccff8f-b167-4219-b264-ff038096561a,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/033060.mp3,An-Nahl,Al-Waqi'a,Al-Fil,Al-Ahzab,4,
6b840b37-25bd-4642-86fc-5e15414a0f5a,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/053006.mp3,Ta-Ha,Al-Ma'arij,Al-Waqi'a,An-Najm,4,
cc592bf7-7319-48c4-a760-cd00c97143cc,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/047015.mp3,Muhammad,Al-Hadid,Al-Inshiqaq,Al-Fajr,1,
a450f810-2fb3-4720-844b-f690c4968f39,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/038085.mp3,Sad,An-Nazi'at,As-Sajda,Adh-Dhariyat,1,
ba075705-93e1-4b29-bcb4-3703183f0c2a,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/044039.mp3,Al-Kawthar,Ad-Dukhan,Qaf,Al-'Alaq,2,
74c4f778-b919-44b2-840f-0245e41ca90d,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/042052.mp3,Al-Qalam,Al-Baqarah,Ash-Shura,Al-Furqan,3,
4ca5ea78-61f8-4ea0-bddd-ac32597810ad,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/031022.mp3,Al-Mujadila,Al-Jathiya,Luqman,Al-Fil,3,
87d09f36-e209-4e79-9676-c9f218dc4e75,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/057003.mp3,Az-Zalzala,Al-Hadid,Ar-Rum,Ya-Sin,2,
00d0cbb5-87c0-4f24-9db7-8a148627e5ac,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/038024.mp3,Saba',Ash-Shams,Al-Mujadila,Sad,4,
169656cb-008a-4107-8bfa-037dcefcd11d,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/029059.mp3,Al-Furqan,At-Tur,At-Takathur,Al-Ankabut,4,
0cb6010a-6e11-42bd-bbba-57fb1948e6e7,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/033037.mp3,Al-Ma'un,Al-Ahzab,Al-Mulk,At-Tin,2,
3dca0611-a33a-4f9e-b6a8-227a1b39b6d2,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/053013.mp3,An-Najm,At-Taghabun,Al-Ahzab,Al-Waqi'a,1,
d82b97d1-ef69-4279-b3d0-92ad032447dc,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/056045.mp3,Yunus,Al-Waqi'a,At-Tin,An-Naml,2,
7d58f3d2-eaf4-43bd-9a1f-c65f1814d280,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/038087.mp3,Sad,Az-Zukhruf,Abasa,Ash-Shu'ara,1,
e9922663-8abb-4f7d-972a-f9e62426882b,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/047013.mp3,An-Naba,Muhammad,An-Naml,Al-Munafiqoon,2,
d67c0ed9-5a75-4e51-a333-af34549cb451,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/033043.mp3,Al-Baqarah,Al-Ahzab,An-Naba,Al-Fath,2,
c30a9798-89a0-479e-9802-ef0b36cee071,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/048025.mp3,Al-Fath,Ash-Shams,Al-Muzzammil,An-Najm,1,
c2d7323b-ac9f-4668-9c13-0cf4166ff455,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/046033.mp3,Ash-Sharh,At-Takwir,Al-Mumtahina,Al-Ahqaf,4,
8111ce38-3fa4-45fe-9868-ccef9288f1fa,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/029057.mp3,Al-Qasas,Al-Ankabut,Al-Ma'arij,Adh-Dhariyat,2,
6aae2be9-6e12-47ce-8216-03bb1064c0d3,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/042005.mp3,Ash-Shura,Al-Fath,Al-Ma'idah,Muhammad,1,
259fd6c3-ba5b-43a4-b282-b8ab6a3c45f9,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/041016.mp3,Fussilat,Al-An'am,Al-Qadr,Al-Lail,1,
044cf875-923f-4b5d-b102-3c4866e35436,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/030014.mp3,Al-A'la,An-Nahl,Ar-Rum,An-Nur,3,
ef2467f3-921a-439f-8136-9e17c24d7e65,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/033033.mp3,Al-Ahzab,Al-Hijr,Al-A'raf,Al-Asr,1,
734176c9-51f8-4d9f-8127-212de3ba26c3,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/032028.mp3,Ash-Sharh,Al-Anbiya,As-Sajda,Al-Qiyama,3,
30b2c4ba-8edd-420e-97fc-7eece00b29ea,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/047022.mp3,Muhammad,Ta-Ha,Nuh,As-Saff,1,
d60bbde3-2c2c-4bed-941c-610aa371d950,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/039069.mp3,Al-Munafiqoon,Az-Zumar,Al-Kafirun,Al-Mu'minun,2,
