id,question,audio_clip,option_1,option_2,option_3,option_4,answer_index,audio_length
a52e5c74-9822-4a3b-add6-83ecd4b36bc9,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/077036.mp3,Al-Mursalat,At-Tur,Al-Mutaffifin,Yunus,1,
90a13b2f-d6b0-45b1-b692-4c7e1be87efd,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/067023.mp3,Al-Ghashiya,Muhammad,Al-Mulk,At-Tariq,3,
a25d9c87-33d2-4d64-b549-f185d137e0fa,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/076001.mp3,Yusuf,Al-Insan,Az-Zalzala,Nuh,2,
64c81bd4-8567-43d6-b266-cd3d09c16e5d,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/068013.mp3,Al-Qalam,Sad,At-Tariq,Yusuf,1,
09449639-8a04-4851-894a-4cee970b594b,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/067017.mp3,Al-Mulk,Al-Jinn,An-Nasr,Al-Muzzammil,1,
1c0729e5-0cf8-4ad0-8d3d-f8ec8ed6b45b,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/069039.mp3,Al-A'raf,Al-Kawthar,Al-Balad,Al-Haqqah,4,
f73b606e-8d4e-48d8-a9f8-100936273901,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/071022.mp3,Nuh,Ya-Sin,Al-Ahzab,Al-Falaq,1,
49b868c4-143e-475c-9599-4ebe44cb6b8d,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/074056.mp3,Al-Muddathir,Ar-Rahman,Al-Furqan,Al-Qalam,1,
9251ca6f-f1a9-4c8d-b784-1012e939d519,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/072018.mp3,Az-Zumar,Al-Jinn,Fussilat,Al-Ikhlas,2,
b948e6c1-cc04-42e6-b2ea-e5962d9376b6,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/075020.mp3,An-Nas,Al-Humaza,Nuh,Al-Qiyama,4,
02aabf06-44d7-42e7-b62e-c86082725e47,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/076022.mp3,Al-Qadr,Ibrahim,Al-Insan,Maryam,3,
eb5bc096-3722-473d-89b5-2e5d96182c50,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/068002.mp3,At-Takathur,Al-Qalam,Al-Fil,As-Saff,2,
d7ffff20-3105-447e-b082-11f1fd033c42,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/073020.mp3,Yunus,Al-Hashr,Al-Muzzammil,Saba',3,
878abd9e-13a3-49e0-9720-2acd539c3006,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/072002.mp3,Al-Jinn,Al-Falaq,An-Nas,Al-Mursalat,1,
1ab71bbd-607e-4834-8327-d3beded14338,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/073013.mp3,Al-Muddathir,Al-Anbiya,Al-Mulk,Al-Muzzammil,4,
e47b2ec7-0fc4-4d5a-882f-04f36c34ef2c,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/076001.mp3,Yusuf,Al-Mujadila,Al-Mutaffifin,Al-Insan,4,
a5e81d00-5aaf-4f4b-a116-420acf7545f0,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/067023.mp3,Al-Mulk,An-Nasr,An-Nazi'at,Al-Kahf,1,
20ac0335-f9df-4105-b65c-1bb25d95e755,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/067027.mp3,Al-Jumu'a,Al-Mulk,Al-Baqarah,Ad-Duhaa,2,
d5713b25-8321-4c7b-aca8-1e8f5f40894f,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/069037.mp3,Ar-Ra'd,As-Saff,Quraish,Al-Haqqah,4,
b23d6739-df12-40e7-8e62-05f9a38374fb,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/072028.mp3,Qaf,Al-Anfal,Al-Jinn,Al-Munafiqoon,3,
94ab08f5-4c0b-4fa4-9637-a0836e77a356,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/067012.mp3,Al-Mulk,Quraish,Al-Waqi'a,Al-Ahqaf,1,
b5adaede-cde9-4610-9e2d-25cbd28dea1d,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/076024.mp3,Az-Zalzala,Al-Insan,Al-Qalam,Al-Humaza,2,
48fde32f-971b-4488-9b8d-533983f52f50,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/072009.mp3,At-Tawbah,Maryam,Ar-Ra'd,Al-Jinn,4,
0328c20c-f97b-4fc9-8363-ca72c1921340,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/068001.mp3,Al-'Adiyat,Luqman,Al-Qalam,An-Nur,3,
2baa924e-6fe4-49a5-a14b-07ca4a9f2526,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/070010.mp3,Al-Baqarah,Al-Ma'arij,At-Taghabun,Ar-Rum,2,
6c12788d-bd19-4a29-9c3d-e4f8d234dbc5,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/074020.mp3,An-Naml,Al-Muddathir,Al-Asr,At-Tariq,2,
bdc8e46d-6993-4778-b303-a20ce5b931be,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/077011.mp3,An-Najm,Al-Fajr,Quraish,Al-Mursalat,4,
ef155a7c-d0d2-4105-bc5e-9737539ce211,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/075003.mp3,Al-Qiyama,Ash-Sharh,Al-Hajj,Al-Ankabut,1,
7876ec19-ce8e-4b1b-9f00-b634e52defec,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/074021.mp3,Al-Insan,As-Saff,Al-Jathiya,Al-Muddathir,4,
034c0504-22a9-4bf7-b9e3-bdf1c6eb1ca1,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/069033.mp3,Al-Muddathir,Al-Haqqah,Al-Waqi'a,As-Saff,2,
a910d493-01b3-410d-858b-f5a170f5cd1c,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/073013.mp3,Ar-Rahman,Al-Infitar,An-Nur,Al-Muzzammil,4,
3a73a8f6-c06d-40f0-86ab-a505d387d340,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/067006.mp3,Luqman,Al-Muzzammil,As-Saff,Al-Mulk,4,
52c90361-e325-4312-bfa1-3d349cf699c2,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/070041.mp3,Al-Ma'arij,Al-Kawthar,Ghafir,Al-Muddathir,1,
cd625222-d4e6-4360-978d-35bb8c4cf0f7,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/077037.mp3,At-Tawbah,Al-Mursalat,Al-Anfal,Al-Ma'idah,2,
78accb8f-1a2e-4674-b136-ab3772bf5c7e,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/068009.mp3,Al-Qalam,Al-Waqi'a,Az-Zalzala,Al-Mujadila,1,
ad10571c-66fd-4f60-9ddc-f6a30fa90bdf,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/077045.mp3,Al-'Alaq,Al-Mursalat,Al-Anbiya,Ad-Dukhan,2,
8715f0dc-318f-4a81-9506-2b56620de3e1,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/072004.mp3,Fussilat,Al-Jinn,An-Nur,At-Takathur,2,
df1e849a-c38d-4f77-ad88-5b3952704977,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/077009.mp3,Al-Mursalat,Hud,Al-Isra,Al-Baqarah,1,
dac0d252-678f-4efb-8014-13e92210eecc,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/077032.mp3,Az-Zalzala,Al-Ahqaf,Al-Jumu'a,Al-Mursalat,4,
24330f6a-4303-4e1c-b94a-b5220bbb6a92,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/077017.mp3,Al-Ankabut,Al-Baqarah,Al-Hijr,Al-Mursalat,4,
23f102a6-e2b2-4bba-8fe2-2fc2c78503f5,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/072010.mp3,Al-Jinn,Al-Hijr,Al-Muddathir,Qaf,1,
2e64a844-8ea1-4a1a-9c8a-5c1514cdfdc8,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/073002.mp3,Al-Insan,Az-Zalzala,At-Takwir,Al-Muzzammil,4,
4a1d7a27-8973-4ac6-acb8-2909196785ef,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/075003.mp3,Al-Qiyama,Adh-Dhariyat,As-Saffat,Al-Falaq,1,
055cb8fe-24b9-400b-b6e1-f7c24f7d6e56,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/075039.mp3,Al-Bayyina,Al-Baqarah,Al-Anbiya,Al-Qiyama,4,
01ce1b05-cec0-45ff-8ef1-85d009c60216,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/076013.mp3,Al-Waqi'a,Al-'Alaq,Al-Insan,Al-A'raf,3,
877d488c-ba2c-4fe1-90ba-386307da9e5f,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/075020.mp3,Al-Fajr,As-Sajda,Al-Qiyama,Al-Furqan,3,
73a0687b-1666-4e85-bb47-0dfd34fe93e6,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/075030.mp3,Al-Jumu'a,Al-Qiyama,Al-Inshiqaq,Az-Zalzala,2,
02515c30-4477-4251-bfcf-ac33b8eda109,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/077009.mp3,Al-Mursalat,Al-Hadid,At-Tin,At-Takathur,1,
8c204a54-e856-41be-8817-b46615e60705,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/069042.mp3,Al-Bayyina,Al-Haqqah,Al-Kafirun,Aal-E-Imran,2,
af993303-4216-45ea-b3a9-b2ab585c7deb,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/075004.mp3,Al-Ahzab,Al-Ma'arij,Al-Qadr,Al-Qiyama,4,
491f2700-46b7-443a-83d2-6ef8516f44da,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/074031.mp3,An-Najm,Al-Anbiya,Al-Muddathir,Az-Zukhruf,3,
911b40ae-9211-4c1d-8e5a-5752fd0bdfe1,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/071002.mp3,Al-Ankabut,Nuh,As-Saff,Al-'Alaq,2,
17316e03-88a9-4c1d-a4a0-b71afb381a0a,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/074012.mp3,An-Nur,Al-Hijr,Al-Muddathir,Al-Ma'idah,3,
ec10031c-fcd8-4b23-aeaa-0de2a910523f,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/072005.mp3,Ar-Rum,Al-Ma'idah,Al-Jinn,An-Nazi'at,3,
a8c90599-24e2-4c68-97a5-c3a64fa1eab7,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/071006.mp3,Al-Mursalat,Nuh,Ash-Shams,At-Takathur,2,
3d968e7d-3c53-4e03-8c2a-776fa74b387a,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/074047.mp3,An-Naml,Al-Fil,Al-Muddathir,An-Najm,3,
591e6820-5271-4fa8-bc33-e39afa928c06,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/069046.mp3,Al-Haqqah,Al-Qadr,An-Nur,Al-'Adiyat,1,
958c198d-52b6-4ce1-b904-49a8010a784f,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/073011.mp3,Az-Zumar,Al-Hashr,Al-Muzzammil,Az-Zukhruf,3,
9488b66e-ffea-40c8-aae5-fb7c654f063f,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/076004.mp3,Ghafir,Al-Insan,Al-Ikhlas,Al-Fath,2,
1c86a086-cf93-4f0e-bc50-ce8f1b41ff26,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/067001.mp3,Al-Hujurat,Al-Mulk,Fussilat,Yusuf,2,
62a62517-02e2-412d-aded-3c1b2b9dba33,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/075034.mp3,Al-Ghashiya,Al-Ma'arij,Al-Hadid,Al-Qiyama,4,
44dcffec-ecf4-4ab3-b5d5-0293fda0e4c5,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/077021.mp3,Fatir,Al-Mursalat,Al-Anbiya,Al-'Alaq,2,
f9b5b615-59be-4f00-90bf-53e3a129dde7,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/072016.mp3,Al-Mulk,Al-Hajj,Al-Waqi'a,Al-Jinn,4,
f4145ef3-c817-4233-89f3-dee439094e1c,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/069027.mp3,Al-Qadr,An-Najm,Al-Haqqah,Ash-Shu'ara,3,
27e1cacf-6e84-436b-b4f4-bfd6b9be328f,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/067019.mp3,Al-Lail,Maryam,Al-Infitar,Al-Mulk,4,
2f1e57f3-18e8-490f-95eb-5a9183ebabfd,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/072026.mp3,Al-Jinn,As-Saff,Abasa,Al-Mu'minun,1,
15267d3e-0bd4-4035-b072-9026b16f18d6,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/070036.mp3,Luqman,Al-Ma'arij,At-Talaq,Al-Jinn,2,
d731f3ae-6a86-4d8e-85c4-4bd8c0a11d71,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/071014.mp3,Al-Lail,Al-Hajj,An-Naml,Nuh,4,
69238f54-2ef4-49b6-bec1-88e151f3fff9,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/070001.mp3,An-Naml,Al-Kawthar,Al-Isra,Al-Ma'arij,4,
b8e83c21-4a73-4179-b369-e8ba5f021909,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/072009.mp3,At-Taghabun,Al-Jinn,Al-Masad,Al-Jathiya,2,
bc13d19e-d240-4e9a-a294-270d18f0cd20,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/077049.mp3,Al-Anbiya,Ghafir,Al-Mursalat,Al-Mu'minun,3,
efb194fb-1cab-467f-91c3-54af9d82a86f,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/077003.mp3,Al-Mursalat,Al-A'raf,Al-Qamar,Al-Ghashiya,1,
0bab8a91-fad4-44e9-bbb8-4a960c4c08cd,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/071006.mp3,Ya-Sin,Al-Kafirun,Nuh,Al-Hajj,3,
2f12de6f-3fa6-4e74-a492-21e06bf61115,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/067016.mp3,Al-Mulk,Al-Ma'idah,Ash-Sharh,An-Nahl,1,
a65b9eb0-cb2a-46b9-900d-3b3764cffd95,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/074044.mp3,An-Nahl,Al-Ahzab,Al-'Adiyat,Al-Muddathir,4,
9c816dd4-8924-478c-986d-bf01290c6391,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/073020.mp3,Al-Muzzammil,Al-Jathiya,As-Saffat,An-Naml,1,
c4e25ec7-2eff-4c02-9546-3c8498f53ff3,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/077014.mp3,Al-Mursalat,Al-Ikhlas,Al-Inshiqaq,Az-Zumar,1,
e57624fd-d8d7-4c63-8f07-150f0c6263a8,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/067028.mp3,Al-Mulk,Al-Baqarah,Al-'Alaq,Al-Fath,1,
23a7cf81-9735-4d12-9667-4198df037630,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/068001.mp3,Al-Qari'a,Al-Qalam,Al-Ma'idah,Aal-E-Imran,2,
4ceec697-5552-427a-9409-ef8606e94380,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/071002.mp3,Sad,An-Nas,Hud,Nuh,4,
b3d14bcc-7155-4423-b222-ba6dfaf43559,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/071001.mp3,Al-An'am,Al-Fil,Nuh,Yunus,3,
ba46fee7-d307-47f5-95db-f91681b13455,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/077034.mp3,Al-Hijr,Al-Mursalat,Adh-Dhariyat,Fatir,2,
1392430e-2952-4b39-82d8-85e0143105d0,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/077048.mp3,Al-Mursalat,Al-Hajj,Al-Anfal,Qaf,1,
4c229dd9-2bf0-4028-adce-0e44667d4c9f,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/074046.mp3,Al-Muddathir,Ya-Sin,Ta-Ha,At-Tahrim,1,
fe03de16-ba18-4148-acaa-c1edf8c28076,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/069021.mp3,Ghafir,Al-Qasas,Al-Haqqah,As-Sajda,3,
88bec5e1-45dd-4afd-83f2-355bfda04ba3,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/074031.mp3,Ash-Shura,Al-Munafiqoon,Al-Muzzammil,Al-Muddathir,4,
b73ce93c-74bc-4277-ba01-5cb9f67925c0,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/074055.mp3,Al-A'la,Al-Muddathir,Ash-Shura,Al-Insan,2,
8e9836c1-b619-485d-a9d7-fa6583b7c9b5,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/074044.mp3,An-Nasr,Al-Kahf,Al-Muddathir,Ash-Shu'ara,3,
c6372c13-4614-4c3c-8989-4356497bb957,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/073009.mp3,Al-Isra,Al-Muzzammil,Al-Ahzab,An-Nur,2,
45885cae-e86e-42f0-a1df-121ca2766e6d,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/076015.mp3,Al-Falaq,Ash-Sharh,Al-Insan,Ar-Rahman,3,
a5ca324d-2c33-4dd8-bf64-22943bbb7391,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/074024.mp3,Al-Muddathir,Al-Ma'arij,Az-Zumar,Al-Balad,1,
d29fb472-a0cd-49bf-a967-ce250959a3ab,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/077009.mp3,Az-Zalzala,Al-Mursalat,Al-Ma'idah,Al-Qamar,2,
7294a256-7513-4f73-b2d0-1df441e95504,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/073011.mp3,Ta-Ha,Al-Muddathir,Al-Muzzammil,An-Najm,3,
a1de072f-78a7-4184-a85e-e4ce242cc29c,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/077038.mp3,As-Saffat,Al-Hijr,At-Takathur,Al-Mursalat,4,
9b49d75d-e77d-4212-8240-20a96a446a51,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/077023.mp3,Al-Balad,Al-Mursalat,Al-Mulk,Maryam,2,
197dfc61-50d2-4e21-9f9e-1ff6634f7d0f,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/070033.mp3,Al-Balad,Al-Ma'arij,Al-Fath,Al-Anbiya,2,
fe119884-ffc1-43ef-94fc-ff6719fcb0fc,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/072005.mp3,Al-Balad,At-Tin,Al-Asr,Al-Jinn,4,
64730cfb-735d-43fe-8db3-2228d96eefe6,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/076024.mp3,Al-Insan,Fatir,Al-Munafiqoon,Al-Jinn,1,
1f13048d-379d-4735-ba87-afdeff97132a,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/069048.mp3,Fatir,Nuh,Al-Haqqah,Al-Ankabut,3,
3c5bd0ac-36a4-4d21-9d7c-db0163bbb3a9,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/074011.mp3,As-Saff,Al-Muddathir,Al-A'la,Ad-Duhaa,2,
cdced279-d49f-4bbf-b39f-d86e3c26bb7e,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/070008.mp3,An-Nazi'at,Al-Ma'arij,Al-Insan,Al-Hujurat,2,
4e30969d-604a-4513-9f86-3d2dc0c1e1c7,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/067026.mp3,Al-Haqqah,Yunus,An-Nas,Al-Mulk,4,
cea65945-b8d5-4720-aa06-a66871728cb6,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/067021.mp3,Al-Mumtahina,Al-Mulk,Al-Qadr,Al-'Adiyat,2,
29b3a013-64d4-4ec0-9431-3b7a7f64aaeb,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/069036.mp3,Al-Haqqah,At-Tariq,An-Nur,Al-Ankabut,1,
4e4e2630-8bf6-4ec5-89e4-235572b908e4,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/069050.mp3,Al-Haqqah,At-Takwir,Al-Ahqaf,Al-Mu'minun,1,
14490989-52f4-4165-830e-418042c0194d,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/075013.mp3,Quraish,Al-Ghashiya,Al-Qiyama,Luqman,3,
b25ab181-7705-4459-b208-3da6f2121330,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/071016.mp3,Al-Baqarah,Nuh,Al-Jathiya,Ash-Shura,2,
378fadd4-4714-4af4-9d5c-1073f5c6cea5,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/069003.mp3,Al-Fatiha,Al-Haqqah,Qaf,At-Takwir,2,
7eebf575-16ba-422b-93a3-fbca68c8713f,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/070024.mp3,An-Nas,An-Naml,Al-Anbiya,Al-Ma'arij,4,
6d7d3ddf-0018-481f-9651-7912bc19f8d6,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/067007.mp3,Al-Lail,Al-Mulk,Ibrahim,Al-Bayyina,2,
37c42dd5-d1b9-45da-8078-abc644fc1d1c,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/075020.mp3,An-Nisa',Yusuf,Al-Fil,Al-Qiyama,4,
d1a81223-f634-4198-af3c-7ef70ac4b3b5,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/072019.mp3,Al-Qasas,Al-Anfal,Al-Jinn,Ta-Ha,3,
5afb06bd-1188-4634-8344-e7f0f145fc64,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/074016.mp3,Al-Muddathir,An-Naba,Ya-Sin,Al-Inshiqaq,1,
d4875824-7235-46d5-b055-271fa5c6fe95,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/076028.mp3,Al-Anfal,Al-Ma'un,An-Naml,Al-Insan,4,
2d630056-60b2-4ea2-8bc4-3a0df481cfb8,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/073003.mp3,Al-Muzzammil,Al-Ankabut,Al-Mursalat,Ar-Ra'd,1,
f72b075a-0159-4518-ba92-728c3a550ace,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/068001.mp3,Al-Mu'minun,Ash-Shura,Al-Qalam,Ash-Sharh,3,
431867a5-fed3-4a60-b466-244d21f80efe,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/067006.mp3,Al-Ghashiya,As-Saff,Al-Mulk,Al-Fath,3,
55159a80-16ab-4a18-9969-f0d9da35b2bd,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/076030.mp3,Al-Insan,Ar-Ra'd,Al-Fil,Al-Qasas,1,
5bc43719-e478-4a8f-8c55-7b4852302051,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/071006.mp3,An-Nazi'at,Sad,Nuh,At-Tin,3,
a2ead009-92d9-4aa6-8398-7a31d1c0ce97,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/076017.mp3,Al-Fil,Al-Waqi'a,Al-Insan,Al-Fatiha,3,
bc523b0a-38c1-4c7c-9567-cf92b4543c3c,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/073002.mp3,Al-Muzzammil,Aal-E-Imran,An-Naml,Adh-Dhariyat,1,
309c6db2-5a97-411b-9647-64754713c98e,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/071016.mp3,Nuh,Al-Falaq,Al-Ghashiya,Al-An'am,1,
f2cc7fa8-9031-4dae-9816-145b6362bad1,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/069049.mp3,Al-Haqqah,Ya-Sin,An-Naba,Al-Mulk,1,
bbf70e24-a8b2-4934-a97a-dad2d514f3cc,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/067011.mp3,Al-Muddathir,An-Nasr,Al-Mulk,Nuh,3,
eece838b-d782-41e2-8cf4-8e740e2cb4a6,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/074024.mp3,Al-Lail,Al-Qiyama,Al-Muddathir,Al-Ghashiya,3,
8b9431b5-c9dc-4b48-bfcd-d17ac4e540f7,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/073020.mp3,An-Nisa',An-Najm,Al-Muzzammil,Al-Qari'a,3,
d5b7a07f-45d3-4f09-9796-ff7045e74846,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/068031.mp3,Al-Qalam,An-Nahl,Ash-Shu'ara,Al-Infitar,1,
9a051025-63ee-4570-b467-8386697a426e,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/068010.mp3,Al-Ikhlas,An-Nas,Ya-Sin,Al-Qalam,4,
02b678b9-760d-41d5-b5e1-7531fc88f2f0,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/072021.mp3,Al-Jinn,An-Naba,Al-Hajj,An-Nas,1,
b03f2253-b723-4e53-b1b8-9a7a160ec548,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/069033.mp3,Qaf,Al-Haqqah,Ad-Duhaa,Al-Ahqaf,2,
f1e6bb05-0a99-4a0b-b896-5164cc6481fc,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/074037.mp3,An-Nasr,Al-Muddathir,Al-Muzzammil,Al-Anfal,2,
a269ea1c-d4ac-46bd-8f30-7884ad565178,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/075009.mp3,Al-Qiyama,Al-Jathiya,Al-Hijr,Al-Muzzammil,1,
5d112bc2-8b25-4bc1-b347-5ccf6a0be1f0,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/070031.mp3,Saba',Al-Ma'arij,Adh-Dhariyat,Al-Jinn,2,
26aace11-1d20-413e-815a-6ecd85a97124,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/072009.mp3,Al-Fil,Al-Jinn,Al-Kafirun,Al-Waqi'a,2,
74d52d86-e0a6-4fff-be84-9a38d3e93a34,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/070024.mp3,Al-Hajj,Al-Hadid,Al-Hashr,Al-Ma'arij,4,
8df3b9a5-ab7a-4393-bedc-86c369e79650,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/076030.mp3,Abasa,Al-Insan,Fussilat,Al-Mu'minun,2,
996edb9a-157d-4112-b56b-e6c158d5d8d4,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/074027.mp3,Al-Kahf,Al-Mulk,Al-Muddathir,Al-Ghashiya,3,
23e16363-b1bd-401e-ad34-fa9a95f20310,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/077046.mp3,Al-Hashr,Al-Falaq,Luqman,Al-Mursalat,4,
